ID,Review Date,Location,Hotel/Restaurant name,Review
rn443730347,"Reviewed December 12, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"... Fantastic food full of amazing flavors!!! all prepared by hand Tom who poured out their fantasies on a plate
<U+2606><U+2606><U+2606><U+2606><U+2606>"
rn442303907,"Reviewed December 5, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,Visited Surf and Turf located in the heart of Pukhet town and it was very impressed with the standard of foods and the service.One of the nicest european food I have tried and will definitely visit again.
rn441603253,"Reviewed December 2, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"its like DAY and Night... A hip, ""Funky"" restaurant... Making The Impression of easy dine... And Small Snacks... Modern beats in The background... And You Expect Something different as they serve....
The food more than easy dine! Perfect creative, fusion, cuisine with a Lot of...More"
rn440064734,"Reviewed November 26, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,Not much wrong here. Excellent service - warm and professional - and unlikely to find this level in Phuket. Limited menu but very well executed (at least our dishes). Not a lot by way of sides and starters and was a big hungry post main...More
rn439501962,"Reviewed November 23, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"Guys,
We arrive late so most of the ingredients were finished because the chef (and it is à proper chef) only works with fresh ingrédient. Hence, we decided to let the chef do his ""special"" only by selecting the type of fish we wanted: it...More"
rn438956069,"Reviewed November 21, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"Been here for the first time and it was very nice, the food and drinks were good and the service as well."
rn438941003,"Reviewed November 21, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"The place: After being in Asia for 1 year, I can say I have found the place to eat European food!
The restaurant has a really nice atmosphere, the paintings remind me a bit of some Berlin places.
Food. The food was just wonderful, everything...More"
rn438034253,"Reviewed November 17, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"Super food at a great price. Enjoyed the balance of flavours, would really recommend this place as a must try. Thank you for a beautiful meal."
rn437952421,"Reviewed November 16, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"The food at Soul Kitchen is brilliant the kind you'd expect to find in a high end restaurant. A clever mix of Thai and European flavours accompanied by great presentation - make sure to try the cucumber and mint soup starter. With a relaxed atmosphere,...More"
rn436029085,"Reviewed November 9, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,Me and my friends went to this place a couple times and we LOVED it! The foods are amazing!! Can't wait to make another visit!
rn435537731,"Reviewed November 8, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,I have dined here 4 times and it keeps getting better and better. The chef worked at a Michelin restaurant in Europe and after cooking on a private yacht for a while he decided to make Phuket his home(very friendly guy and shared this story...More
rn435236862,"Reviewed November 6, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,Im not a big fan of western food but my boyfriend was craving it. This place had turned me up and it was the first time I enjoyed western food. Once is never enough.
rn433535968,"Reviewed November 1, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"High quality ingredients, excellent fusion of flavours, brilliant service. We visited Surf and Turf for dinner last weekend and were so impressed with the meal that we had. My partner had the Surf and Turf Lobster special which was beautifully cooked and presented. I requested...More"
rn432160348,"Reviewed October 27, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"We had a meal for three. My husband had a steak and asked to rate it as 4*. He said it was really nice. Myself and my 16 y o son had a sea bass with risotto. I loved it, my son didn't like it...More"
rn429638322,"Reviewed October 19, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"Once in a very long while you stumble across something very special. That's the food here. Absolutely mind blowing. Think Heston type understanding of the art when he plates up frozen cucumber and mint soup. The 'fresh puff, salad.and grilled beef cube' has flavours you...More"
rn423351707,"Reviewed September 28, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"Living in Phuket, we return to Surf & Turf regularly as we know it will never disappoint. We like the interior very much and as artistry are the walls, as lovely are the plates. We haven't tried everything on the menu yet and there are...More"
rn422500184,"Reviewed September 26, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"Lovely spot, delicious food and great service. Fish and crab were fresh and tasty. Would definitely return!"
rn404099280,"Reviewed August 11, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"Thought we'd give it a try after all the great reviews on TA.
Overall, very happy with dinner. Great ambiance, great service (even though the staff were voluntary the night we were there due to normal staff being ill), great food.
Will.be back again."
rn401948004,"Reviewed August 6, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,We stumbled across this venue when searching for something to eat. It was fairly late on and the place was busy. There is no air con which means you need to get near a fan and the place is normally very hot. The menu is...More
rn400799159,"Reviewed August 3, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,"The ""surf and turf"" dish was to die for. The mousse au chocolate was incredible. All food tasted great and the place a very nice and authentic feel. Chef Tom is a nice guy. Can only recommend this nice restaurant."
rn397918240,"Reviewed July 27, 2016 ", Phuket Town,Surf and Turf by Soul Kitchen,I usually go when I need a light and healthy meal but still can enjoy a full of taste and delicious dish. I come here for my grilled sea brass with spinach and some beautiful sauce in it. Oh so Tasty ! My friend also...More
rn580322199,Reviewed 5 days ago , Phuket Town,Kopitiam by Wilai,"I've been here with friends.. We eat very fast and very well.. The owner was very kind.. I can say only: AROI MAK MAK..
you had to try"
rn579776398,Reviewed 1 week ago , Phuket Town,Kopitiam by Wilai,"We were strolling around the charming old town and we came across this gem. There was so much crowd in at 8pm and I knew instantly this is a popular place .
We were greeted by this beautiful girl who we got to know later...More"
rn578977562,Reviewed 1 week ago , Phuket Town,Kopitiam by Wilai,This is a must-visit. The food is authentic and great prices. Highly recommend the pad thai and the fried rice. They also have an assortment of delicious non-alcoholic drinks.
rn578944969,Reviewed 1 week ago , Phuket Town,Kopitiam by Wilai,"Went for a dinner and went back for lunch one of the best meals I had during my time in Thailand. Food was delicious perfect portions and price, the staff was always kind and caring."
rn577879503,Reviewed 2 weeks ago , Phuket Town,Kopitiam by Wilai,Stumbled on this place by accident and it was the best experience. Food was great and reasonably priced. Staff are so friendly. Went back a second time just for the smiles and iced ginger tea. <f0><U+009F><U+0099><U+008F>
rn577609831,Reviewed 2 weeks ago , Phuket Town,Kopitiam by Wilai,We really enjoyed the simple interior and the delicious food. The massaman curry was great and the pork belly was good too. Efficient service and the other diners were locals which is always a good sign.
rn576732843,Reviewed 2 weeks ago , Phuket Town,Kopitiam by Wilai,"My daughter and I are holidaying in Phuket and after a delicious meal on our last visit (April 2016) at Tu Kab Khao, we headed to Phuket Town eagerly anticipating another good feed. We were very disappointed to find this restaurant closed until 5pm (it...More"
rn576322954,Reviewed 3 weeks ago , Phuket Town,Kopitiam by Wilai,Kopitiam means “coffee shop”. This word comes from Malay word “Kopi” (Coffee) and a Hokkien Chinese word “Tiam” ( Shop). A big amount of Hokkien people immigrated to Phuket in the 2nd half of 19th century that’s why many Chinese families now have shops and...More
rn574528542,Reviewed 4 weeks ago , Phuket Town,Kopitiam by Wilai,This is one of the tasty treats I have enjoyed in some time. Everything we ate was perfectly prepared. Pork Belly. Curry <f0><U+009F><U+0090><U+0094> Spring Rolls even a joy and full of flavor. Crispy too. Service very good. Highly recommend. I will be a regular. A...More
rn572398801,"Reviewed April 10, 2018 ", Phuket Town,Kopitiam by Wilai,"Very friendly service. The food tastes great (with many options for vegetarians and vegans!), desserts were awesome, too. They make some homemade lemonades which tasted great! Prices were good as well!
100% recommend, just come early as it get‘s packed quickly!"
rn567685879,"Reviewed March 20, 2018 ", Phuket Town,Kopitiam by Wilai,Our family had dinner here and we were completely happy after the meal. The guava juice was so good. Chai che salad is so good as well. The main courses were very yummy. The dessert we ordered was banana jelly with mix fruit was a...More
rn566589671,"Reviewed March 14, 2018 ", Phuket Town,Kopitiam by Wilai,Chanced upon this lovely eatery along Thalang Rd. Yummy authentic Thai food at reasonable prices. Dine in air conditioned or not. Iced lychee & lime black tea is refreshing for a hot day.
